node_id,node_type,title,description,category,difficulty,education_level,career_level,industry,prerequisites,skills_required,skills_gained,recommended_certifications,estimated_duration_months,salary_band_inr,growth_score,demand_score,automation_risk,ai_impact,remote_work_potential,global_opportunity,government_opportunity,private_opportunity,freelance_opportunity,entrepreneurship_opportunity,metadata
0c5f47ac-ee45-577d-8589-5c642ba11e04,exam,MET,MET - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8e37b928-f620-592d-9765-8d8a12202ab6,exam,NPAT,NPAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
cc2b34e1-0a23-552b-a33c-154aeb117caf,exam,SET,SET - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f2d24525-7372-5400-8307-df0250196116,exam,MUCMET,MUCMET - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d5afc523-a059-5fe4-8685-6fb93965efb2,exam,NEET,NEET - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
394cecbb-02e7-5157-a80c-6f76ef1c2a45,exam,NEET PG,NEET PG - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
27984471-e808-5b71-977c-160f15ae4b4c,company,AIIMS,AIIMS - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c6cc09c7-4e2b-5a12-95a7-2b0571119e86,exam,JIPMER,JIPMER - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d08fcae3-f99f-5dde-bb15-8e221e63bea1,exam,MCAT,MCAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
09db4707-3af3-573a-bb86-cdbc9c54e852,exam,USMLE,USMLE - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f9da9436-a541-5c58-83bb-634c0add1e86,exam,PLAB,PLAB - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
a9c15d66-04ff-5f70-a670-09e637ca569b,exam,CAT,CAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ac5d35ce-a4a4-5d24-8e4a-c4b54b3b920e,exam,XAT,XAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
59f71330-6156-529a-9507-0fd87e860f59,exam,SNAP,SNAP - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
feb0f987-aac6-5028-9202-763aea221363,exam,NMAT,NMAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1ca649d4-7323-5bd7-a721-ed3598e2285c,exam,IIFT,IIFT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
6d2f3e3d-3025-5bf2-8f92-6414ae7d6583,exam,CMAT,CMAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
dff0b854-9d42-5c6d-b737-3c73cb79518e,exam,MAT,MAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
3c470a28-6855-5ffa-bac0-959806c7a652,exam,GMAT,GMAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
60cd8372-8802-5d4e-8904-4698c790bff7,exam,GATE,GATE - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
40690a93-db1a-5b61-8f0d-a28ab54413b8,exam,UPSC CSE,UPSC CSE - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f0b28fe6-d00b-5116-9b60-4d14dabbbec6,exam,UPSC CAPF,UPSC CAPF - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
2244bbf7-a789-54f6-b15b-6a6a64f0261c,exam,UPSC EPFO,UPSC EPFO - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
61b04874-1675-52dd-a6f4-ed186a5e4b1e,exam,State PSC,State PSC - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
789d2c42-5a67-5069-aeea-a46dfda4593b,exam,SSC CGL,SSC CGL - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
469f3242-5f7b-5567-9b70-fbb3dd1e7061,exam,SSC JE,SSC JE - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
e8496a79-5afe-571a-ac5e-1a0f454f9dd1,exam,SSC CHSL,SSC CHSL - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
45b2fa55-b75b-5588-befc-3e277a896d73,exam,IBPS PO,IBPS PO - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
b1476f76-fdb9-54b9-b280-ea41bdca6dc2,exam,IBPS Clerk,IBPS Clerk - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
49ed4cd4-4f06-5ae7-80ff-007f30756bcc,exam,IBPS SO,IBPS SO - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
428c2d5a-2344-5562-a99d-f045dbc65585,exam,SBI PO,SBI PO - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d3b458b6-f09f-5aa8-9263-79aef80811d3,exam,SBI Clerk,SBI Clerk - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
85a13f44-8f44-50d8-9ebd-bf1f08c3b71e,exam,RBI Grade B,RBI Grade B - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
b8ca9618-0274-5b44-9e03-eaee92e054ec,exam,RBI Assistant,RBI Assistant - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
62ab98f8-d503-5d6e-bf9a-cc88b3bb9543,exam,NABARD Grade A,NABARD Grade A - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
42ce8071-82f8-54d0-8ce1-596eecdf40f7,exam,SEBI Grade A,SEBI Grade A - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
583eaf8e-2c4e-51f9-b11a-b7b145435ccc,exam,LIC AAO,LIC AAO - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
da5eb38f-6a28-51bf-8243-2bd05d5edbcb,exam,NICL AO,NICL AO - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
9c83a505-e9ec-5c6b-8841-5e20a4efbd13,exam,RRB NTPC,RRB NTPC - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
35a5d335-feff-55b4-92fa-bc6b5da40f37,exam,RRB ALP,RRB ALP - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
3e9b97a8-a2a0-5ed4-a5d6-a4bb9216c705,exam,RRB Technician,RRB Technician - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ef48f2e6-46fc-5b5f-a8fb-37d790ddc04b,exam,CLAT,CLAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
20a1e1a7-21ef-5bb5-8fd1-ef56a77e7e03,exam,AILET,AILET - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
a4cf1bd2-fbcc-541d-aa1d-55d4d458c8f5,exam,LSAT,LSAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
9a8b0a88-5fc5-5bd6-9d22-a73a310840aa,exam,CA Foundation,CA Foundation - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
6fdb43fa-3f72-5228-9dc5-1b968656ff5a,exam,CS Foundation,CS Foundation - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
733bf4a2-7695-5212-9b5e-10598d0c9dcd,exam,CMA Foundation,CMA Foundation - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c3ae15cd-26b6-59c9-85f1-9c8ecc38a1f1,exam,NIFT,NIFT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
29085b88-6ac6-5156-8895-3dac04922d44,exam,NID DAT,NID DAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
730476ce-e373-5700-ba4f-9b3ac920d3d6,exam,CEED,CEED - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ae735d71-5567-537e-a318-a8a6c8ad19b3,exam,UGC NET,UGC NET - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
2804bdad-feee-5aa9-9c58-1066a6122be7,exam,GRE,GRE - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ba4f359f-a6de-5b2f-9bfe-7aa7f8325e33,exam,IELTS,IELTS - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ea715a36-0687-5b58-ba3f-cdb18c4ad1f5,exam,TOEFL,TOEFL - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
24591a4e-54b6-5763-8be5-7c1dd49ea511,exam,PTE,PTE - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8c8e246d-c9c4-5729-b794-8acc5187201f,exam,OET,OET - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8c9fd7af-fb08-50f4-9ab9-cb9b0c349317,exam,NCHM JEE,NCHM JEE - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
7ef63894-194d-5a43-b2a2-bc3bdc06eb28,exam,DU JAT,DU JAT - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
02a34d70-ad62-56f4-a5ca-25e7f63d78c9,exam,FTII Entrance,FTII Entrance - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
7c29f774-b7a0-5e2e-b358-055e17ea9f41,exam,SRFTI,SRFTI - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
31598264-50e4-527b-a2c9-a21445eede83,exam,CTET,CTET - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
05760a70-cc37-5d82-a319-d1688ba73b3d,exam,DSSSB,DSSSB - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
78a13f2d-c6dd-5fea-855f-51a9e8a062a2,exam,KVS,KVS - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d7b5e9b3-e12f-515e-b987-de224fd150cd,exam,NVS,NVS - Career Node,,1,,,,[],[],[],[],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
67bbf872-4403-525f-8274-120d2b0da316,job_role,Junior Software Engineer,Junior Software Engineer - Career Node,,1,,,,[],[],[],[],,3-6 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d9ac8145-a698-5999-a4c2-2235fa9706c2,job_role,Software Engineer,Software Engineer - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
5da471f1-ee79-556a-b7f5-a45f2ce1c4f0,job_role,Senior Software Engineer,Senior Software Engineer - Career Node,,1,,,,[],[],[],[],,15-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
6b04021b-32ef-5608-9681-76d54fad73a5,job_role,Tech Lead,Tech Lead - Career Node,,1,,,,[],[],[],[],,25-45 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
b2686cfd-62ac-51ed-8fae-b1e7454f0bf4,job_role,Engineering Manager,Engineering Manager - Career Node,,1,,,,[],[],[],[],,35-60 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8853ef09-16b1-5c5b-953d-877d2cc4b65b,job_role,Director of Engineering,Director of Engineering - Career Node,,1,,,,[],[],[],[],,60-90 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
22e7f156-7ac7-5966-9f72-54815658e831,job_role,VP Engineering,VP Engineering - Career Node,,1,,,,[],[],[],[],,90 LPA-1.5 Cr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c6869e46-1e2d-52f3-806e-0df6cc156073,job_role,CTO,CTO - Career Node,,1,,,,[],[],[],[],,1.5 Cr+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c451a493-be49-55be-af01-d845afddd668,job_role,Frontend Developer,Frontend Developer - Career Node,,1,,,,[],[],[],[],,6-14 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
7552364e-d06c-5e67-a684-8fd86f6547d8,job_role,Backend Developer,Backend Developer - Career Node,,1,,,,[],[],[],[],,7-18 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
bebc5b25-a738-5131-a8a2-c2f90bd066ac,job_role,Full Stack Developer,Full Stack Developer - Career Node,,1,,,,[],[],[],[],,8-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
4eb123d6-7d05-583d-b9a1-7b3d7ac1001a,job_role,Mobile App Developer,Mobile App Developer - Career Node,,1,,,,[],[],[],[],,7-16 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
09103aa1-722b-5e6a-8d8a-1f7cb7d5fc0a,job_role,Blockchain Developer,Blockchain Developer - Career Node,,1,,,,[],[],[],[],,10-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c75b0d99-0547-5097-92ff-9eaf5b2123bd,job_role,DevOps Engineer,DevOps Engineer - Career Node,,1,,,,[],[],[],[],,10-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
db940951-1fc4-5830-8caa-2708abc1bc69,job_role,Site Reliability Engineer,Site Reliability Engineer - Career Node,,1,,,,[],[],[],[],,15-35 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f748d415-8bb3-57ab-8c6e-ed958e8b9f13,job_role,Cloud Architect,Cloud Architect - Career Node,,1,,,,[],[],[],[],,30-60 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
7803d86a-26db-5ce2-bfad-af315e6226d8,job_role,System Administrator,System Administrator - Career Node,,1,,,,[],[],[],[],,3-7 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
26ed72b1-a4f0-5086-bdea-0652c83983fb,job_role,Network Engineer,Network Engineer - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c602837b-0472-50c7-8b9a-db2e0a5c05aa,job_role,Security Analyst,Security Analyst - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
336187bc-2840-5f18-89ef-0ede840fb62d,job_role,QA Engineer,QA Engineer - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
2a4276fd-778f-5133-976e-120da546f997,job_role,Test Automation Engineer,Test Automation Engineer - Career Node,,1,,,,[],[],[],[],,6-14 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
714b9c0d-c101-5e0e-b00f-25ab376859b2,job_role,Release Manager,Release Manager - Career Node,,1,,,,[],[],[],[],,15-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1f48a8ca-8953-5793-870a-ee9af83c69c8,job_role,Scrum Master,Scrum Master - Career Node,,1,,,,[],[],[],[],,12-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
fc7adebd-acd6-51eb-a2e3-22a4b9336619,job_role,Technical Writer,Technical Writer - Career Node,,1,,,,[],[],[],[],,3-8 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
b24ca568-d6f2-5f4d-ad1a-e0046da8c5f6,job_role,IT Support Engineer,IT Support Engineer - Career Node,,1,,,,[],[],[],[],,2-5 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
74727e05-86ac-5d11-b70c-743ebfba7584,job_role,IT Manager,IT Manager - Career Node,,1,,,,[],[],[],[],,15-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
5f557164-4897-5d42-8296-6d9e209b7aad,job_role,Database Administrator,Database Administrator - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
be1c90af-486e-56ce-9096-afe898b3d99c,job_role,Game Developer,Game Developer - Career Node,,1,,,,[],[],[],[],,5-18 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8c8021b7-058b-528c-9ffb-8586e480a8f3,job_role,AR/VR Developer,AR/VR Developer - Career Node,,1,,,,[],[],[],[],,8-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
0031a1d5-d48b-51e6-93f3-b6e1394653a0,job_role,IoT Engineer,IoT Engineer - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c0a23b38-bc20-596b-bc2e-f5bf8df548cb,job_role,Data Analyst,Data Analyst - Career Node,,1,,,,[],[],[],[],,4-9 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d166ed8a-dd49-5810-8c9d-77c2287f38c5,job_role,Data Scientist,Data Scientist - Career Node,,1,,,,[],[],[],[],,10-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
46826929-6889-5364-aa34-08ee23433717,job_role,Senior Data Scientist,Senior Data Scientist - Career Node,,1,,,,[],[],[],[],,20-40 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ebeaa0dd-ba95-5ddd-9a3f-106c5bb332b9,job_role,ML Engineer,ML Engineer - Career Node,,1,,,,[],[],[],[],,10-28 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f933231c-2f99-5868-ab2d-450ca45540a8,job_role,MLOps Engineer,MLOps Engineer - Career Node,,1,,,,[],[],[],[],,12-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d1b015c0-22e3-5189-9fff-7e42a167d4dd,job_role,AI Engineer,AI Engineer - Career Node,,1,,,,[],[],[],[],,12-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
4ce377fd-5399-50b6-878d-50d3b4d0572a,job_role,AI Research Scientist,AI Research Scientist - Career Node,,1,,,,[],[],[],[],,20-50 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
4b37d28f-66fc-5fb3-ab94-40428080f091,job_role,Data Engineer,Data Engineer - Career Node,,1,,,,[],[],[],[],,8-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
35acd65a-9f18-59f1-8855-1cbfeebf69d5,job_role,Big Data Engineer,Big Data Engineer - Career Node,,1,,,,[],[],[],[],,10-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
fcb31c61-c14e-56a4-ae87-ac577897b55f,job_role,BI Analyst,BI Analyst - Career Node,,1,,,,[],[],[],[],,6-14 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
4256df12-baab-5f5b-9e0d-7668f4f010aa,job_role,NLP Specialist,NLP Specialist - Career Node,,1,,,,[],[],[],[],,12-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
10aa54fb-e437-5beb-a5ce-2ab60ba17d3f,job_role,Computer Vision Engineer,Computer Vision Engineer - Career Node,,1,,,,[],[],[],[],,12-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
311a9bd8-2c09-5a80-bfab-fce60a847252,job_role,Robotics Engineer,Robotics Engineer - Career Node,,1,,,,[],[],[],[],,8-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
edcc2441-9c45-534e-aa69-564f42a01d01,job_role,AI Ethicist,AI Ethicist - Career Node,,1,,,,[],[],[],[],,15-35 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
4e522dc9-0d3f-58d5-871c-5c7b47b47d01,job_role,Junior Engineer (Mech),Junior Engineer (Mech) - Career Node,,1,,,,[],[],[],[],,2.5-5 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,job_role,Mechanical Engineer,Mechanical Engineer - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
615cdca9-ec8f-59ec-a459-34300c65e0c0,job_role,Senior Mechanical Engineer,Senior Mechanical Engineer - Career Node,,1,,,,[],[],[],[],,10-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
df7e949e-b998-542c-8871-170911a2be10,job_role,Lead Mechanical Engineer,Lead Mechanical Engineer - Career Node,,1,,,,[],[],[],[],,18-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
665523a3-3201-5a1e-b50a-50136a0c1c67,job_role,Mechanical Manager,Mechanical Manager - Career Node,,1,,,,[],[],[],[],,20-35 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ff33a597-7e13-50b2-a696-f548c93010c7,job_role,Chief Engineer,Chief Engineer - Career Node,,1,,,,[],[],[],[],,30-50 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
a98e1418-a12d-510e-a39c-b38d19001106,job_role,Plant Head,Plant Head - Career Node,,1,,,,[],[],[],[],,40-70 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1a9e93e9-62f4-5c36-86b8-7be72d0ce7c8,job_role,Design Engineer (Mech),Design Engineer (Mech) - Career Node,,1,,,,[],[],[],[],,4-9 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ef0d2241-71d7-5bdb-b4f5-8895a2697d80,job_role,Production Engineer,Production Engineer - Career Node,,1,,,,[],[],[],[],,3-6 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
caea98bd-a939-57a7-8ef2-6c988bbf4721,job_role,Quality Engineer,Quality Engineer - Career Node,,1,,,,[],[],[],[],,3-8 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
20ea3f5f-c326-5f0a-bd31-247f8f4511ad,job_role,Maintenance Engineer,Maintenance Engineer - Career Node,,1,,,,[],[],[],[],,3-7 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
afa142e1-7f33-5df0-a5f8-db952f998b32,job_role,CAD/CAM Engineer,CAD/CAM Engineer - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
4749cd99-551e-515d-b913-3d0af92b189d,job_role,Junior Engineer (Civil),Junior Engineer (Civil) - Career Node,,1,,,,[],[],[],[],,2.5-5 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ac54b1b0-060f-545e-a6c8-6e8fd410320d,job_role,Civil Engineer,Civil Engineer - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
33d1040d-1dbd-5c4f-b67d-af7b70a7beba,job_role,Senior Civil Engineer,Senior Civil Engineer - Career Node,,1,,,,[],[],[],[],,10-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
