source_id,destination_id,relationship_type,required_skills,optional_skills,estimated_time_months,transition_difficulty,recommended_certifications,probability,confidence,metadata
522f6dc9-b1de-5a76-af5a-31e12489e059,caea98bd-a939-57a7-8ef2-6c988bbf4721,branch,[],[],,3,[],0.5,0.8,{}
caea98bd-a939-57a7-8ef2-6c988bbf4721,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
caea98bd-a939-57a7-8ef2-6c988bbf4721,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
caea98bd-a939-57a7-8ef2-6c988bbf4721,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
caea98bd-a939-57a7-8ef2-6c988bbf4721,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,1a9e93e9-62f4-5c36-86b8-7be72d0ce7c8,branch,[],[],,3,[],0.5,0.8,{}
1a9e93e9-62f4-5c36-86b8-7be72d0ce7c8,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
1a9e93e9-62f4-5c36-86b8-7be72d0ce7c8,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,615cdca9-ec8f-59ec-a459-34300c65e0c0,next_step,[],[],,5,[],0.5,0.8,{}
615cdca9-ec8f-59ec-a459-34300c65e0c0,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
615cdca9-ec8f-59ec-a459-34300c65e0c0,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
615cdca9-ec8f-59ec-a459-34300c65e0c0,df7e949e-b998-542c-8871-170911a2be10,next_step,[],[],,5,[],0.5,0.8,{}
df7e949e-b998-542c-8871-170911a2be10,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
df7e949e-b998-542c-8871-170911a2be10,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
df7e949e-b998-542c-8871-170911a2be10,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
df7e949e-b998-542c-8871-170911a2be10,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
df7e949e-b998-542c-8871-170911a2be10,665523a3-3201-5a1e-b50a-50136a0c1c67,next_step,[],[],,5,[],0.5,0.8,{}
665523a3-3201-5a1e-b50a-50136a0c1c67,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
665523a3-3201-5a1e-b50a-50136a0c1c67,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
665523a3-3201-5a1e-b50a-50136a0c1c67,ff33a597-7e13-50b2-a696-f548c93010c7,next_step,[],[],,5,[],0.5,0.8,{}
ff33a597-7e13-50b2-a696-f548c93010c7,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
ff33a597-7e13-50b2-a696-f548c93010c7,a98e1418-a12d-510e-a39c-b38d19001106,next_step,[],[],,5,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,ef0d2241-71d7-5bdb-b4f5-8895a2697d80,branch,[],[],,3,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,a96146ee-3ff7-5832-8e53-a68b0736cf47,branch,[],[],,1,[],0.3,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,5ec30a3b-9df6-5d80-a5c3-5c011c384263,branch,[],[],,1,[],0.2,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,a9c15d66-04ff-5f70-a670-09e637ca569b,branch,[],[],,1,[],0.5,0.8,{}
06061a0c-d820-5f9f-81d8-dc879e0f71c6,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
a9c15d66-04ff-5f70-a670-09e637ca569b,68dae27f-dcce-5743-9c06-1db0a6763193,branch,[],[],,1,[],0.5,0.8,{}
68dae27f-dcce-5743-9c06-1db0a6763193,1d8f6d99-04d1-5543-9741-42e09771e60a,next_step,[],[],,1,[],0.5,0.8,{}
335f1975-2a70-52b0-8a48-0388cfdd9635,1d8f6d99-04d1-5543-9741-42e09771e60a,requires_skill,[],[],,1,[],0.5,0.8,{}
ae446bd9-3686-5f2b-9553-62014f40806a,1d8f6d99-04d1-5543-9741-42e09771e60a,requires_skill,[],[],,1,[],0.5,0.8,{}
e33da4b3-09c8-5ddf-99a7-b7bffe673ba5,1d8f6d99-04d1-5543-9741-42e09771e60a,requires_skill,[],[],,1,[],0.5,0.8,{}
f80f19ed-0d37-59ee-be9d-9a80ef629eaf,1d8f6d99-04d1-5543-9741-42e09771e60a,requires_skill,[],[],,1,[],0.5,0.8,{}
1d8f6d99-04d1-5543-9741-42e09771e60a,19b87726-31dc-571e-a105-877741490e68,can_work_at,[],[],,1,[],0.5,0.8,{}
1d8f6d99-04d1-5543-9741-42e09771e60a,7c2af417-71fb-5c1a-9464-4d5f8c2d2e61,can_work_at,[],[],,1,[],0.5,0.8,{}
1d8f6d99-04d1-5543-9741-42e09771e60a,2a7a4607-4d2d-59d6-8b2d-0e426945163e,can_work_at,[],[],,1,[],0.5,0.8,{}
1d8f6d99-04d1-5543-9741-42e09771e60a,1e6fbf07-fa3e-5881-be88-d1ccd278977a,can_work_at,[],[],,1,[],0.5,0.8,{}
1d8f6d99-04d1-5543-9741-42e09771e60a,566b57e4-1ceb-593c-8a41-24b0af4522fb,next_step,[],[],,5,[],0.5,0.8,{}
566b57e4-1ceb-593c-8a41-24b0af4522fb,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
566b57e4-1ceb-593c-8a41-24b0af4522fb,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
566b57e4-1ceb-593c-8a41-24b0af4522fb,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
566b57e4-1ceb-593c-8a41-24b0af4522fb,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
1d8f6d99-04d1-5543-9741-42e09771e60a,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,5ec30a3b-9df6-5d80-a5c3-5c011c384263,branch,[],[],,1,[],0.5,0.8,{}
566b57e4-1ceb-593c-8a41-24b0af4522fb,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
1d8f6d99-04d1-5543-9741-42e09771e60a,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
68dae27f-dcce-5743-9c06-1db0a6763193,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
f846e1fe-5256-5c7a-8cf4-52ff7c9cd033,cdbaaa02-f6a4-5edf-9cd3-6c3ac847bc77,branch,[],[],,1,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,0298771f-55bd-578c-9f67-af1292064f8e,branch,[],[],,1,[],0.5,0.8,{}
0298771f-55bd-578c-9f67-af1292064f8e,62774152-5a68-50b3-8a21-246c99e18297,next_step,[],[],,1,[],0.5,0.8,{}
0298771f-55bd-578c-9f67-af1292064f8e,3eefeac2-e008-54ca-a38d-0506b2e3df3b,branch,[],[],,1,[],0.5,0.8,{}
b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,60cd8372-8802-5d4e-8904-4698c790bff7,branch,[],[],,1,[],0.5,0.8,{}
6dd909ce-e3c0-5c9a-80f8-913431a025b5,ebeaa0dd-ba95-5ddd-9a3f-106c5bb332b9,next_step,[],[],,1,[],0.5,0.8,{}
ebeaa0dd-ba95-5ddd-9a3f-106c5bb332b9,d166ed8a-dd49-5810-8c9d-77c2287f38c5,branch,[],[],,3,[],0.5,0.8,{}
4b37d28f-66fc-5fb3-ab94-40428080f091,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
4b37d28f-66fc-5fb3-ab94-40428080f091,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
d1b015c0-22e3-5189-9fff-7e42a167d4dd,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
1d8f6d99-04d1-5543-9741-42e09771e60a,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
1d8f6d99-04d1-5543-9741-42e09771e60a,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
d146a62f-76b7-55e2-959e-10a28908c3cc,e429d99a-dac1-5067-bdbd-15ece5169d6c,next_step,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,57c70319-1973-57a6-9a7f-570ee4706deb,branch,[],[],,3,[],0.5,0.8,{}
57c70319-1973-57a6-9a7f-570ee4706deb,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
57c70319-1973-57a6-9a7f-570ee4706deb,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
57c70319-1973-57a6-9a7f-570ee4706deb,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
60cd8372-8802-5d4e-8904-4698c790bff7,0ba36d00-e634-5a56-ada1-eefc9af1bfcb,branch,[],[],,1,[],0.5,0.8,{}
0ba36d00-e634-5a56-ada1-eefc9af1bfcb,0c39f0e7-aefd-50b9-a514-9dfbce5ea985,branch,[],[],,1,[],0.5,0.8,{}
0ba36d00-e634-5a56-ada1-eefc9af1bfcb,11f0cac9-b32a-57e6-b3fa-ce4514ad35ea,next_step,[],[],,1,[],0.5,0.8,{}
11f0cac9-b32a-57e6-b3fa-ce4514ad35ea,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
11f0cac9-b32a-57e6-b3fa-ce4514ad35ea,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
11f0cac9-b32a-57e6-b3fa-ce4514ad35ea,f90d657d-34f5-584b-8fd6-2b5627255676,next_step,[],[],,5,[],0.5,0.8,{}
f90d657d-34f5-584b-8fd6-2b5627255676,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
f90d657d-34f5-584b-8fd6-2b5627255676,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
f90d657d-34f5-584b-8fd6-2b5627255676,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
11f0cac9-b32a-57e6-b3fa-ce4514ad35ea,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
0ba36d00-e634-5a56-ada1-eefc9af1bfcb,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
b2686cfd-62ac-51ed-8fae-b1e7454f0bf4,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
5da471f1-ee79-556a-b7f5-a45f2ce1c4f0,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
ebeaa0dd-ba95-5ddd-9a3f-106c5bb332b9,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
d146a62f-76b7-55e2-959e-10a28908c3cc,8d203e40-93ff-572f-973d-cfc89fbaf158,branch,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
68dae27f-dcce-5743-9c06-1db0a6763193,cdbaaa02-f6a4-5edf-9cd3-6c3ac847bc77,branch,[],[],,1,[],0.5,0.8,{}
beb0d8b1-5cd7-52b3-9e11-c2f07bb81d36,e429d99a-dac1-5067-bdbd-15ece5169d6c,next_step,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,5ec30a3b-9df6-5d80-a5c3-5c011c384263,branch,[],[],,1,[],0.2,0.8,{}
6b04021b-32ef-5608-9681-76d54fad73a5,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
f3bda98a-4938-52b2-8e31-18f006aeeaec,522f6dc9-b1de-5a76-af5a-31e12489e059,next_step,[],[],,1,[],0.5,0.8,{}
caea98bd-a939-57a7-8ef2-6c988bbf4721,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
ef0d2241-71d7-5bdb-b4f5-8895a2697d80,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
615cdca9-ec8f-59ec-a459-34300c65e0c0,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
df7e949e-b998-542c-8871-170911a2be10,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
665523a3-3201-5a1e-b50a-50136a0c1c67,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
665523a3-3201-5a1e-b50a-50136a0c1c67,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
665523a3-3201-5a1e-b50a-50136a0c1c67,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
d0bf7333-b611-593e-8547-3175e510436b,62774152-5a68-50b3-8a21-246c99e18297,next_step,[],[],,1,[],0.5,0.8,{}
62774152-5a68-50b3-8a21-246c99e18297,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
4e522dc9-0d3f-58d5-871c-5c7b47b47d01,522f6dc9-b1de-5a76-af5a-31e12489e059,next_step,[],[],,5,[],0.5,0.8,{}
1a9e93e9-62f4-5c36-86b8-7be72d0ce7c8,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
1a9e93e9-62f4-5c36-86b8-7be72d0ce7c8,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
615cdca9-ec8f-59ec-a459-34300c65e0c0,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,60cd8372-8802-5d4e-8904-4698c790bff7,branch,[],[],,1,[],0.3,0.8,{}
